name,description,image,tags,id,time
"

La migliore marinata per salmone è una combinazione di succo di limone, zenzero fresco grattugiato, aglio schiacciato, olio di oliva, un pizzico di sale e pepe a piacere.",": 

Ingredienti:
- Olio 
- Salsa di soia
- Scalogno 
- Aglio 
- Zenzero 
- Salmone 

Procedimento:
1. In una ciotola mescolare olio, salsa di soia, scalogno, aglio e zenzero per creare una marinata.
2. Foderare un piatto con pellicola e condire il salmone con la marinata.
3. Lasciare marinare per 1 ora in frigorifero.
4. Grillare, cuocere in forno o sulla griglia per 4 minuti per lato.
5. Servire il salmone e godersi una deliziosa ricetta familiare.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-zRPMtTsWZNPdCNdCcl4fz6Jw.png?st=2023-01-24T18%3A01%3A04Z&se=2023-01-24T20%3A01%3A04Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A25%3A29Z&ske=2023-01-25T16%3A25%3A29Z&sks=b&skv=2021-08-06&sig=7TL4CNOcrxL5CECjQzClkOyZVdPv/m6Y2yWImvVrOGs%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'condiments-etc', 'dietary', 'low-carb', 'low-in-something', 'equipment', '60-minutes-or-less', 'easy', 'high-protein', 'high-in-something', 'seafood', 'salmon', 'fish', 'saltwater-fish', 'occasion', 'oven', 'dinner-party', 'cuisine', 'barbecue', 'to-go', 'grilling', 'taste-mood', 'savory', '3-steps-or-less', 'beginner-cook', 'asian', 'japanese', 'broil', 'camping', 'marinades-and-rubs']",8253,main
"

Salmone al cartoccio marocchino con salsa di mango"," necessari:

Ingredienti:

-1 mango affettato
-1 cipolla affettata
-Foglie di menta fresca
-Succo d'arancia
-Harissa
-1 filletto di salmone
-Sale q.b.
-Spray da cucina

Procedimento:

1. Preriscaldare il forno a 450 gradi.

2. Mettere in una ciotola il mango affettato, la cipolla affettata, la menta fresca e il succo d'arancia. Coprire e lasciar raffreddare.

3. Spalmare la harissa su entrambi i lati dei filetti di salmone e spolverare con sale.

4. Mettere i filetti di salmone su una teglia ricoperta con spray da cucina.

5. Infornare a 450 gradi per 20 minuti o finché il pesce si sfalda facilmente quando viene testato con una forchetta.

6. Servire con la salsa di mango.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-kjZ4fGY0qmsn7iA0b8mu2FZP.png?st=2023-01-24T18%3A01%3A04Z&se=2023-01-24T20%3A01%3A04Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T18%3A53%3A25Z&ske=2023-01-25T18%3A53%3A25Z&sks=b&skv=2021-08-06&sig=EDgJ6jv3y4aUtoKnfsI2efgq2gAx4b5MNlSwlLT3sgU%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'main-dish', 'high-protein', 'high-in-something', 'seafood', 'salmon', 'fish', 'saltwater-fish', 'low-sodium', 'low-saturated-fat', 'cuisine', 'low-calorie', 'healthy', 'african', 'moroccan']",5400,main
"

Filetti di tonno alla zenzero e lime","

Ingredienti:

- 2 tazze di succo di limone
- 3 cucchiai di aceto balsamico
- 2 cucchiai di origano secco
- 2 cucchiai di olio d'oliva
- 1 cucchiaio di sale kosher
- 2 tranci di tonno

Preparazione: 

1. In una ciotola o in una busta di plastica chiusura automatica, mescolare i primi 5 ingredienti.

2. Aggiungere i tranci di tonno e girare per impanare.

3. Mettere in frigorifero per circa 20 minuti, girando di tanto in tanto.

4. Grillare o cuocere al forno per 8-10 minuti per ciascun centimetro di spessore, scartando l'eventuale marinata rimasta.

5. Servire caldo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-4AtJpbH5WeMu0iWKlIasAcaI.png?st=2023-01-24T18%3A01%3A04Z&se=2023-01-24T20%3A01%3A04Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A19%3A36Z&ske=2023-01-25T15%3A19%3A36Z&sks=b&skv=2021-08-06&sig=c9bhCZrSfockJlKXPlz9bbHH4Vqi7jmxAbjgMnPTxv8%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'main-dish', 'easy', 'seafood', 'fish', 'saltwater-fish', 'occasion', 'oven', 'low-sodium', 'low-cholesterol', 'low-calorie', 'healthy-2', 'healthy', 'beginner-cook', 'seasonal', 'summer', 'broil', 'tuna']",4254,main
"

Halibut Supreme cremosa",":

- 4 Halibut Steaks
- succo di limone
- 4 cucchiai di burro
- 4 cucchiai di farina
- 1 cucchiaino di sale
- 1 cucchiaino di pepe nero
- 1/4 di tazza di funghi tritati
- 1 tazza di latte
- 1/4 di tazza di formaggio grattugiato

Preparazione:

1- Prendi le bistecche di halibut e sciacquale con acqua fredda per rimuovere tutti i residui di sabbia, quindi asciugale con cura con un canovaccio pulito.

2- Disporle con cura in una teglia imburrata e distribuisci il succo di limone sopra le bistecche.

3- Fai sciogliere il burro in una pentola, aggiungi la farina, il sale, il pepe nero e mescola bene.

4- Aggiungi al composto abbastanza latte per fare 1 tazza.

5- Mescola ancora e cuoci fino a quando non avrà raggiunto una consistenza densa a fuoco medio.

6- Versa il composto sopra alla bistecca di halibut e spolvera con i funghi tritati e il formaggio grattugiato.

7- Inforna a 350 gradi per 30 minuti.

8- Sforna e servi ben caldo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-AJ7QFTqWTgG2plfZ9tAceO6G.png?st=2023-01-24T18%3A01%3A09Z&se=2023-01-24T20%3A01%3A09Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A56%3A30Z&ske=2023-01-25T15%3A56%3A30Z&sks=b&skv=2021-08-06&sig=f4GF0abUPntORjZD%2Ba8dS82fENpshTXCQ4o0n2W36Ts%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'main-dish', 'easy', 'inexpensive', 'high-protein', 'high-in-something', 'seafood', 'fish', 'occasion', 'dinner-party', 'taste-mood', 'savory', 'beginner-cook', 'comfort-food']",2328,main
"

Zuppa molto sospetta","

Ingredienti: 

-Olio d'oliva 
Sedano,porro,cipolla,agnello,peperoncino 
- Pomodorini 
- foglie di alloro 
- curcuma 
- origano 
- Vino bianco 
- 3 tazze di brodo 
- Pesce 
- Gamberetti 
- sale 
- pepe 
- prezzemolo 
- basilico 

Procedimento:

1. Scaldare un cucchiaio di olio d'oliva in una grande padella e saltare sedano, porro, cipolla, aglio e peperoncino per circa 5 minuti.

2. Aggiungere i pomodorini, le foglie di alloro, la curcuma, l'origano, il vino bianco e lasciare insaporire per 5 minuti.

3. Aggiungere le 3 tazze di brodo, portare a ebollizione e far cuocere per altri 5 minuti.

4. Aggiungere ora il pesce e, dopo 3-4 minuti, aggiungere anche i gamberetti. Quando questi ultimi saranno di un colore rosa intenso, la zuppa sarà pronta.

5. Se si desidera rendere la zuppa più liquida, si può aggiungere il restante brodo.

6. Aggiustare di sale e pepe e, a fine cottura, aggiungere il prezzemolo e basilico per decorare.

7. Servire la zuppa calda con una buona fetta di pane!",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-iTHZx78s0xiWXI6IMz3DBJPX.png?st=2023-01-24T18%3A01%3A10Z&se=2023-01-24T20%3A01%3A10Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T14%3A41%3A50Z&ske=2023-01-25T14%3A41%3A50Z&sks=b&skv=2021-08-06&sig=5m7hC9e3piO5NA9a96BtR%2BKIyZKBi8MB7luV38slYR8%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'lunch', 'main-dish', 'easy', 'seafood', 'fish', 'occasion', 'dinner-party', 'low-sodium', 'low-saturated-fat', 'cuisine', 'vegetables', 'european', 'low-calorie', 'italian', 'greek', 'soups-stews', 'one-dish-meal', 'shellfish', 'spanish', 'portuguese']",8611,main
"

Ceviche vegetariano che non sembra così vegetariano","

INGREDIENTI: 
-Cuori di palma 
-Cilantro fresco 
-Pepe nero fresco
-Aglio
-Cipolle
-Capperi 
-Olio di oliva

PREPARAZIONE: 
1. Taglia i cuori di palma a forma di cerchio e poi rimuovi la parte centrale. 
2. Taglia finemente gli altri ingredienti. 
3. Mescola tutti gli ingredienti in una ciotola. 
4. Servire in bicchieri da Martini o margarita con un po' di cilantro e pepe nero fresco.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-UbJO1ytDZpr8YqZZcttCc2VQ.png?st=2023-01-24T18%3A04%3A02Z&se=2023-01-24T20%3A04%3A02Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A13%3A47Z&ske=2023-01-25T15%3A13%3A47Z&sks=b&skv=2021-08-06&sig=2g6c2VGvmOrIQ1e1niv/dri/lGAXZu2zKA0rxBkQroo%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'easy', 'appetizers', 'occasion', 'low-sodium', 'low-saturated-fat', 'cuisine', 'low-protein', 'vegetables', 'low-cholesterol', 'low-calorie', 'healthy-2', '15-minutes-or-less', 'north-american', 'taste-mood', '3-steps-or-less', 'presentation', 'served-cold', 'beginner-cook', 'spicy', 'vegetarian', 'tomatoes', 'vegan', 'salads', 'mexican', 'onions', 'peppers']",8588,main
"

Halibut al forno con crema",":

-Halibut
-Burro
-Sale
-Pepe
-Panna
-Pomodori
-Cipollotti

Procedimento

1. Preriscalda il forno a 375°F (190°C).

2. Metti il halibut in una pirofila a forma stretta, imburrala leggermente.

3. Metti sale e pepe e versa sopra un po' di panna.

4. Aggiungi dei pomodori e qualche cipollotto e spolvera con burro.

5. Lascia cuocere per 20 minuti, coprendo la pirofila con un foglio di alluminio.

6. Togli la pellicola ed aggiungi un po' di panna e continua a bagnare mente il pesce per altri 15 minuti, fino a quando questo si rompe facilmente.

7. Servi immediatamente.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-RX6NQEM7ZS69z2mABctNuIzY.png?st=2023-01-24T18%3A04%3A05Z&se=2023-01-24T20%3A04%3A05Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T18%3A01%3A14Z&ske=2023-01-25T18%3A01%3A14Z&sks=b&skv=2021-08-06&sig=8durCJ2uqj6I0SFSky0BUj0fUixNAUYXQoX4j/5Va1E%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'dietary', 'low-carb', 'low-in-something', 'equipment', '60-minutes-or-less', 'lunch', 'main-dish', 'easy', 'seafood', 'fish', 'saltwater-fish', 'occasion', 'oven', 'dinner-party', 'low-sodium', 'vegetables', 'taste-mood', 'presentation', 'served-hot', 'romantic', 'halibut', 'tomatoes', 'onions']",4019,main
"

Arrosto di lombo di manzo con salsa ai funghi",":

-400g di carne per arrosto
-1 cipolla
-2 cucchiai di burro
-100 g di funghi
-2 cucchiai di farina 
-1 cucchiaio di capperi 
-3 cucchiai di olio d'oliva
-1 cucchiaino di origano
-1/4 di tazza di aceto balsamico
-125 ml di panna
-Sale e pepe

Procedimento:

1. Preriscaldare il forno a 450 gradi F. Asciugare bene la carne e adagiarla su una griglia in una teglia da forno.

2. Cuocere per 35 minuti o fino a quando la carne raggiunge una temperatura tra i 125 e i 130 gradi F su un termometro a lettura istantanea. Se si desidera una carne meno cruda, lasciare cuocere più a lungo. 

3. Intanto, soffriggere la cipolla in una padella con il burro. Aggiungere i funghi e cuocere per 5 minuti o fino a quando non diventano marroni.

4. Aggiungere la farina, poi unire tutti gli altri ingredienti. Mescolare bene e cuocere a fuoco medio, mescolando, fino a quando non diventa denso.

5. Servire la salsa con la carne arrosto.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-iCZWeseQYXX6t5PyMxs3DHqb.png?st=2023-01-24T18%3A04%3A07Z&se=2023-01-24T20%3A04%3A07Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A23%3A22Z&ske=2023-01-25T16%3A23%3A22Z&sks=b&skv=2021-08-06&sig=w0WGnGZ1zBYpXfo0sltaN9GIbNLbl1BCIgPocOYT%2BNk%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', '60-minutes-or-less', 'main-dish', 'beef', 'easy', 'meat', 'high-protein', 'high-in-something', 'occasion', 'oven', 'dinner-party', 'low-sodium', 'cuisine', 'vegetables', 'holiday-event', 'north-american', 'american', 'winter', 'seasonal', 'fall', 'mushrooms', 'steaks', 'onions']",811,main
"

Zuppa di zucchine","

Ingredienti

- zucchini
- carote
- cipolle
- brodo di pollo
- formaggio cremoso
- sale
- pepe


Ricetta

1. Mettere una grossa casseruola o una pentola da brodo sul fuoco e scaldare. Aggiungere le zucchine, le carote e le cipolle e abbastanza brodo di pollo per coprirle tutte.

2. Lasciare cuocere fino a quando le verdure sono morbide, ci vorranno circa 20 minuti.

3. Trasferire 1 o 2 tazze di zucchine, carote e cipolle mescolate in un frullatore o in un tritatutto.

4. Frullare il composto fino a ottenere una crema morbida.

5. Aggiungere il formaggio cremoso a pezzetti poco alla volta e continuare a frullare fino a quando non si sarà sciolto del tutto.

6. Aggiustare di sale e pepe a piacere.

7. Servire caldo o freddo, guarnito con dello zucchine grattuggiate e cipolline caramellate.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-VsM9k2Y8YEu6d8TUPIjICCJB.png?st=2023-01-24T18%3A04%3A08Z&se=2023-01-24T20%3A04%3A08Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A15%3A20Z&ske=2023-01-25T15%3A15%3A20Z&sks=b&skv=2021-08-06&sig=Wi6trUnNX9YNwm/jKL3mbFMW9QnUie7OP830ej5QLBs%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'easy', 'low-protein', 'vegetables', 'low-cholesterol', 'low-calorie', 'healthy-2', 'healthy', '3-steps-or-less', 'squash', 'carrots', 'soups-stews', 'onions']",8871,main
"

Stufato di manzo Crabtree",": - cipolle marroni - aglio - olio - carne tritata - farina - chili in polvere - patate - sale - pepe - alloro - prezzemolo



Inizia pre-cottura la carne in fretta scaldando l'olio in una padella grande. Aggiungere cipolle marroni e aglio e soffriggere insieme fino a che entrambi gli ingredienti sono morbidi. Mettere da parte il condimento ottenuto e conservare l'olio.

Arrotolare le fette di carne nella farina, ma scuotere l'eccesso in modo che la carne risulti leggermente infarinata.

Aggiungere tre cucchiai d'olio in una padella e scaldarlo. Una volta ben caldo, aggiungere la carne infarinata, mescolando velocemente per evitare che si attacchi al fondo. Lasciar rosolare per alcuni minuti.

Bagnare con acqua fino a coprire la carne. Aggiungere chili in polvere, sale, pepe e alloro. Mescolare bene e coprire.

Nel frattempo cuocere in forno a 375 F (190 C) le patate per quasi quaranta minuti fino a che risultano morbide.

Aggiungere alle patate in forno la carne con il sugo rimasto nella pentola, continuando la cottura per un'altra ora abbondante.

Unire prezzemolo (a piacere) prima di servire.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-x61sO6o1UprKyxdv8jLLfY85.png?st=2023-01-24T18%3A04%3A09Z&se=2023-01-24T20%3A04%3A09Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A36%3A20Z&ske=2023-01-25T15%3A36%3A20Z&sks=b&skv=2021-08-06&sig=gCuosGA6nETq8ZUcs%2BNVTEGnwS8kNd5XBzdcGcyed0Y%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'main-dish', 'beef', 'easy', 'meat', '4-hours-or-less', 'low-sodium', 'cuisine', 'vegetables', 'north-american', 'canadian', 'stews', 'onions', 'quebec']",2261,main
"

Zucchine al forno con formaggio cheddar","

Ingredienti: 
- 2 zucchine grandi, tagliate a fette
- ½ cucchiaio di sale marino
- ¼ cucchiaino di origano secco
- ¼ cucchiaino di menta secca
- 1 cucchiaio di prezzemolo tritato
- 2 cucchiai di olio d'oliva
- 2 cucchiai di pane grattugiato

Istruzioni:
1. Preriscaldare il forno a 350°F (176°C).
2. Mettere le fette di zucchine in una grande ciotola.
3. Aggiungere il sale marino, l'origano, la menta, il prezzemolo tritato e l'olio d'oliva e mescolare bene in modo uniforme.
4. Versare il contenuto della ciotola in una casseruola da 2 litri leggermente oliata.
5. Cospargere con il pane grattugiato.
6. Cuocere in forno a 350°F (176°C) per 35-40 minuti.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-4uVyLiZIfVACQm5rGtGGYJtS.png?st=2023-01-24T18%3A04%3A10Z&se=2023-01-24T20%3A04%3A10Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A57%3A36Z&ske=2023-01-25T15%3A57%3A36Z&sks=b&skv=2021-08-06&sig=4T8hIQfAZFvdXhgpJ9lUexJuIe4Wya4sJEORilffFrk%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'eggs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'lunch', 'easy', 'side-dishes', 'occasion', 'low-sodium', 'vegetables', 'low-calorie', 'to-go', 'cheese', 'presentation', 'vegetarian', 'squash', 'served-hot', 'potluck', 'onions']",604,main
"

Uova strapazzate con scalogni e funghi","

Ingredienti: 

- Olio 
- Funghi 
- Scalogno 
- Peperoncino verde 
- Pomodoro 
- Coriandolo 
- Uova 
- Sale 
- Pepe 

Istruzioni: 

1. Versare dell'olio in una grande padella antiaderente e scaldare a fuoco alto. 

2. Aggiungere i funghi e mescolare, facendo soffriggere fino a che siano morbidi.

3. Unire lo scalogno, il peperoncino verde e il pomodoro, abbassando la fiamma e mescolare finché il pomodoro si ammorbidisca.

4. Aggiungere il coriandolo, le uova, il sale e il pepe, mescolando delicatamente fino a che le uova non formino delle polpette e siano cotte al punto desiderato. 

5. Togliere dal fuoco e servire subito.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-hQHujo0D6ijz7TSLm1c9Thdr.png?st=2023-01-24T18%3A04%3A11Z&se=2023-01-24T20%3A04%3A11Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A52%3A46Z&ske=2023-01-25T15%3A52%3A46Z&sks=b&skv=2021-08-06&sig=2JNesu%2BajkVffAIGxmxVDUMEipii/7B828OrLGs1YIo%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'eggs', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'low-sodium', 'cuisine', 'vegetables', 'presentation', 'vegetarian', 'breakfast', 'served-hot', 'diabetic', 'indian', 'mushrooms', 'onions']",7039,main
"

Mahi Mahi alla griglia con pomodori con prezzemolo e feta",":

- Olio d'oliva
- Cipolle a fette
- Pomodori
- Prezzemolo
- Vino bianco
- Passata di pomodoro
- Aglio
- 1/4 cucchiaino di sale
- 1/4 cucchiaino di pepe
- Pesce (a vostra scelta)
- Formaggio feta
- Fette di limone per guarnire Procedimento:

1. Portare l'olio d'oliva a temperatura media in una padella per sautè.
2. Sautè le cipolle a fette nell'olio per circa 8 minuti o fino a quando sono teneri.
3. Aggiungere i pomodori, prezzemolo, vino bianco, passata di pomodoro, aglio, 1/4 cucchiaino di sale e 1/4 cucchiaino di pepe.
4. Far sobbollire per 5 minuti.
5. Prendere il composto di cipolla-pomodoro e metterlo da parte.
6. Ungete leggermente una griglia e ricoprite una teglia da forno con alluminio.
7. Posizionate la griglia nella teglia da forno.
8. Disponete il pesce, in un unico strato, sulla griglia.
9. Spruzzate con il sale e pepe rimasti.
10. Infornate il pesce a circa 5 pollici dal calore per circa 8 minuti o fino a che non si sbriciole facilmente con una forchetta.
11. Versate il composto di cipolla-pomodoro uniformemente su un piatto.
12. Posizionate il pesce alla griglia sopra alla struttura di cipolla-pomodoro.
13. Spolverate il formaggio feta sbriciolato e guarnite con le fette di limone.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-x8xMLuPWzqqPPSfsrcYMdzdI.png?st=2023-01-24T18%3A04%3A18Z&se=2023-01-24T20%3A04%3A18Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A38%3A41Z&ske=2023-01-25T16%3A38%3A41Z&sks=b&skv=2021-08-06&sig=BZQXyDJnzc1Ok%2BLI9Z3HBB6PnZO6%2BN1wskRDYfsVXxU%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', '60-minutes-or-less', 'main-dish', 'easy', 'seafood', 'fish', 'saltwater-fish', 'occasion', 'oven', 'dinner-party', 'cuisine', 'vegetables', 'european', 'low-calorie', 'presentation', 'served-hot', 'greek', 'tomatoes', 'broil', 'mahi-mahi', 'onions']",1121,main
